lead,Hyper tree,5,1.1100508868694305
lead,Hyper tree,8,1.1488745315000415
lead,Hyper tree,11,1.1445143520832062
lead,Hyper tree,16,1.166545175947249
lead,Hyper tree,22,1.1885940209031105
lead,Hyper tree,32,1.2072889944538474
lead,Hyper tree,45,1.185083033517003
lead,Hyper tree,64,1.2072486318647861
lead,Hyper tree,90,1.2296446515247226
lead,Hyper tree,128,1.2602693513035774
lead,Hyper tree,181,1.2978794360533357
lead,Hyper tree,256,1.2708809147588909
lead,Hyper tree,362,1.3447265434078872
lead,Hyper tree,512,1.4341401560232043
lead,Hyper tree,724,1.5021178219467402
lead,Hyper tree,1024,1.4369509313255548
lead,Hyper tree,1448,1.5723650390282273
lead,Hyper tree,2048,1.6698885709047318
lead,Hyper tree,2896,1.7277481770142913
lead,Hyper tree,4096,1.7576647279784083
lead,Hyper tree,5792,1.8593808342702687
lead,Hyper tree,8192,1.907299512065947
lead,Hyper tree,11585,1.9516925932839513
lead,Hyper tree,16384,2.0700528463348746
lead,Hyper tree,23170,2.185141202993691
lead,Hyper tree,32768,2.2532243449240923
lead,Hyper tree,46340,2.2490851087495685
lead,Hyper tree,65536,2.2097433703020215
lead,Hyper tree,92681,2.2754795346409082
lead,Hyper tree,131072,2.323147328570485
lead,Hyper tree,185363,2.513490398414433
lead,Hyper tree,262144,2.4848391506820917
lead,Hyper tree,370727,2.4940674751996994
lead,Hyper tree,524288,2.66210676683113
lead,Hyper tree,741455,2.7851684750057757
lead,Hyper tree,1048576,2.8321828078478575
percentile50,OST,1,0.119798
percentile50,OST,2,0.123003
percentile50,OST,4,0.13074
percentile50,OST,5,0.1368745
percentile50,OST,8,0.1404845
percentile50,OST,11,0.14850950000000002
percentile50,OST,16,0.15207900000000002
percentile50,OST,22,0.1545215
percentile50,OST,32,0.1687285
percentile50,OST,45,0.1713425
percentile50,OST,64,0.179136
percentile50,OST,90,0.18619200000000002
percentile50,OST,128,0.19929750000000002
percentile50,OST,181,0.200808
percentile50,OST,256,0.2047665
percentile50,OST,362,0.217434
percentile50,OST,512,0.2172275
percentile50,OST,724,0.22128950000000003
percentile50,OST,1024,0.230763
percentile50,OST,1448,0.242515
percentile50,OST,2048,0.25140450000000003
percentile50,OST,2896,0.25954849999999996
percentile50,OST,4096,0.2815805
percentile50,OST,5792,0.2972655
percentile50,OST,8192,0.31961150000000005
percentile50,OST,11585,0.364131
percentile50,OST,16384,0.4301085
percentile50,OST,23170,0.6508715
percentile50,OST,32768,1.093745
percentile50,OST,46340,1.79589
percentile50,OST,65536,2.853795
percentile50,OST,92681,4.403479999999999
percentile50,OST,131072,6.82657
percentile99,OST,1,0.12447250000000001
percentile99,OST,2,0.1320735
percentile99,OST,4,0.134087
percentile99,OST,5,0.14003700000000002
percentile99,OST,8,0.14484599999999997
percentile99,OST,11,0.150275
percentile99,OST,16,0.1592015
percentile99,OST,22,0.163197
percentile99,OST,32,0.1679045
percentile99,OST,45,0.1698635
percentile99,OST,64,0.1795175
percentile99,OST,90,0.1853055
percentile99,OST,128,0.1934435
percentile99,OST,181,0.201398
percentile99,OST,256,0.20242200000000002
percentile99,OST,362,0.217556
percentile99,OST,512,0.21557700000000002
percentile99,OST,724,0.2251465
percentile99,OST,1024,0.23274499999999998
percentile99,OST,1448,0.2392645
percentile99,OST,2048,0.24850899999999998
percentile99,OST,2896,0.256408
percentile99,OST,4096,0.2773675
percentile99,OST,5792,0.294431
percentile99,OST,8192,0.3137225
percentile99,OST,11585,0.36222350000000003
percentile99,OST,16384,0.426433
percentile99,OST,23170,0.6427559999999999
percentile99,OST,32768,1.101925
percentile99,OST,46340,1.7891
percentile99,OST,65536,2.823695
percentile99,OST,92681,4.36553
percentile99,OST,131072,6.7648399999999995
