algorithm	fanout	cascading	input_size	run	time
rank_unbounded	512	256	100000	0	0.322273
rank_unbounded	512	256	100000	1	0.306217
rank_unbounded	512	256	100000	2	0.306234
rank_unbounded	512	256	100000	3	0.305827
rank_unbounded	512	256	100000	4	0.321179
rank_unbounded	512	256	1000000	0	6.3163
rank_unbounded	512	512	10000	0	0.00963826
rank_unbounded	512	512	10000	1	0.00856199
rank_unbounded	512	512	10000	2	0.00854538
rank_unbounded	512	512	10000	3	0.00856145
rank_unbounded	512	512	10000	4	0.0085677
rank_unbounded	512	512	100000	0	0.524857
rank_unbounded	512	512	100000	1	0.50671
rank_unbounded	512	512	100000	2	0.520943
rank_unbounded	512	512	100000	3	0.50639
rank_unbounded	512	512	100000	4	0.505957
rank_unbounded	512	512	1000000	0	7.32625
rank_unbounded	512	1024	10000	0	0.0234979
rank_unbounded	512	1024	10000	1	0.00845816
rank_unbounded	512	1024	10000	2	0.00857634
rank_unbounded	512	1024	10000	3	0.00847983
rank_unbounded	512	1024	10000	4	0.00847879
rank_unbounded	512	1024	100000	0	0.494421
rank_unbounded	512	1024	100000	1	0.493915
rank_unbounded	512	1024	100000	2	0.508958
rank_unbounded	512	1024	100000	3	0.494013
rank_unbounded	512	1024	100000	4	0.506232
rank_unbounded	512	1024	1000000	0	7.45125
rank_unbounded	1024	1	10000	0	5.31211
rank_unbounded	1024	2	10000	0	2.67049
rank_unbounded	1024	2	10000	1	2.64876
rank_unbounded	1024	4	10000	0	1.34828
rank_unbounded	1024	4	10000	1	1.35359
rank_unbounded	1024	4	10000	2	1.34864
rank_unbounded	1024	4	10000	3	1.35482
rank_unbounded	1024	8	10000	0	0.682898
rank_unbounded	1024	8	10000	1	0.699725
rank_unbounded	1024	8	10000	2	0.682075
rank_unbounded	1024	8	10000	3	0.689409
rank_unbounded	1024	8	10000	4	0.682774
rank_unbounded	1024	8	100000	0	0.992064
rank_unbounded	1024	8	100000	1	0.97761
rank_unbounded	1024	8	100000	2	0.98407
rank_unbounded	1024	8	100000	3	0.98832
rank_unbounded	1024	8	100000	4	0.984017
rank_unbounded	1024	8	1000000	0	5.85676
rank_unbounded	1024	16	10000	0	0.348437
rank_unbounded	1024	16	10000	1	0.348536
rank_unbounded	1024	16	10000	2	0.364898
rank_unbounded	1024	16	10000	3	0.347968
rank_unbounded	1024	16	10000	4	0.348148
rank_unbounded	1024	16	100000	0	0.582024
rank_unbounded	1024	16	100000	1	0.584153
rank_unbounded	1024	16	100000	2	0.600442
rank_unbounded	1024	16	100000	3	0.582368
rank_unbounded	1024	16	100000	4	0.582776
rank_unbounded	1024	16	1000000	0	5.22562
rank_unbounded	1024	32	10000	0	0.183524
rank_unbounded	1024	32	10000	1	0.183618
rank_unbounded	1024	32	10000	2	0.183608
rank_unbounded	1024	32	10000	3	0.200358
rank_unbounded	1024	32	10000	4	0.184468
rank_unbounded	1024	32	100000	0	0.402951
rank_unbounded	1024	32	100000	1	0.402735
rank_unbounded	1024	32	100000	2	0.403593
rank_unbounded	1024	32	100000	3	0.418852
rank_unbounded	1024	32	100000	4	0.405003
rank_unbounded	1024	32	1000000	0	5.27667
rank_unbounded	1024	64	10000	0	0.101977
rank_unbounded	1024	64	10000	1	0.101812
rank_unbounded	1024	64	10000	2	0.101561
rank_unbounded	1024	64	10000	3	0.101846
rank_unbounded	1024	64	10000	4	0.101677
rank_unbounded	1024	64	100000	0	0.344909
rank_unbounded	1024	64	100000	1	0.361238
rank_unbounded	1024	64	100000	2	0.34452
rank_unbounded	1024	64	100000	3	0.345103
rank_unbounded	1024	64	100000	4	0.345296
rank_unbounded	1024	64	1000000	0	5.6217
rank_unbounded	1024	128	10000	0	0.0617094
rank_unbounded	1024	128	10000	1	0.0614796
rank_unbounded	1024	128	10000	2	0.0614894
rank_unbounded	1024	128	10000	3	0.0614356
rank_unbounded	1024	128	10000	4	0.0615252
rank_unbounded	1024	128	100000	0	0.322691
rank_unbounded	1024	128	100000	1	0.32202
rank_unbounded	1024	128	100000	2	0.322119
rank_unbounded	1024	128	100000	3	0.33826
rank_unbounded	1024	128	100000	4	0.322355
rank_unbounded	1024	128	1000000	0	6.22193
rank_unbounded	1024	256	10000	0	0.0314751
rank_unbounded	1024	256	10000	1	0.0312759
rank_unbounded	1024	256	10000	2	0.0312592
rank_unbounded	1024	256	10000	3	0.0313887
rank_unbounded	1024	256	10000	4	0.0312824
rank_unbounded	1024	256	100000	0	0.369393
rank_unbounded	1024	256	100000	1	0.368913
rank_unbounded	1024	256	100000	2	0.367577
rank_unbounded	1024	256	100000	3	0.38347
rank_unbounded	1024	256	100000	4	0.367745
rank_unbounded	1024	256	1000000	0	7.56571
rank_unbounded	1024	512	10000	0	0.0383239
rank_unbounded	1024	512	10000	1	0.0379124
rank_unbounded	1024	512	10000	2	0.0378139
rank_unbounded	1024	512	10000	3	0.0376763
rank_unbounded	1024	512	10000	4	0.0376707
rank_unbounded	1024	512	100000	0	0.501843
rank_unbounded	1024	512	100000	1	0.485602
rank_unbounded	1024	512	100000	2	0.486567
rank_unbounded	1024	512	100000	3	0.500661
rank_unbounded	1024	512	100000	4	0.486555
rank_unbounded	1024	512	1000000	0	10.2765
rank_unbounded	1024	1024	10000	0	0.012576
rank_unbounded	1024	1024	10000	1	0.0083672
rank_unbounded	1024	1024	10000	2	0.00816106
rank_unbounded	1024	1024	10000	3	0.00818462
rank_unbounded	1024	1024	10000	4	0.00811883
rank_unbounded	1024	1024	100000	0	0.326969
rank_unbounded	1024	1024	100000	1	0.326245
rank_unbounded	1024	1024	100000	2	0.341761
rank_unbounded	1024	1024	100000	3	0.325798
rank_unbounded	1024	1024	100000	4	0.326252
rank_unbounded	1024	1024	1000000	0	30.0837
rank_2000	2	1	10000	0	0.00846185
rank_2000	2	1	10000	1	0.0079062
rank_2000	2	1	10000	2	0.00784209
rank_2000	2	1	10000	3	0.00776682
rank_2000	2	1	10000	4	0.00774075
rank_2000	2	1	100000	0	0.128508
rank_2000	2	1	100000	1	0.124288
rank_2000	2	1	100000	2	0.140046
rank_2000	2	1	100000	3	0.124516
rank_2000	2	1	100000	4	0.124058
rank_2000	2	1	1000000	0	1.58968
rank_2000	2	1	1000000	1	1.59697
rank_2000	2	1	1000000	2	1.61384
rank_2000	2	1	1000000	3	1.61317
rank_2000	2	2	10000	0	0.0106586
rank_2000	2	2	10000	1	0.00946893
rank_2000	2	2	10000	2	0.00943623
rank_2000	2	2	10000	3	0.00946184
rank_2000	2	2	10000	4	0.00943607
rank_2000	2	2	100000	0	0.136732
rank_2000	2	2	100000	1	0.122683
rank_2000	2	2	100000	2	0.122911
rank_2000	2	2	100000	3	0.126574
rank_2000	2	2	100000	4	0.122685
rank_2000	2	2	1000000	0	1.52246
rank_2000	2	2	1000000	1	1.53435
rank_2000	2	2	1000000	2	1.54106
rank_2000	2	2	1000000	3	1.55614
rank_2000	2	4	10000	0	0.0106924
rank_2000	2	4	10000	1	0.0100251
rank_2000	2	4	10000	2	0.0100083
rank_2000	2	4	10000	3	0.010018
rank_2000	2	4	10000	4	0.0102298
rank_2000	2	4	100000	0	0.145473
rank_2000	2	4	100000	1	0.119735
rank_2000	2	4	100000	2	0.119979
rank_2000	2	4	100000	3	0.1202
rank_2000	2	4	100000	4	0.121727
rank_2000	2	4	1000000	0	1.47677
rank_2000	2	4	1000000	1	1.48302
rank_2000	2	4	1000000	2	1.49537
rank_2000	2	4	1000000	3	1.48419
rank_2000	2	8	10000	0	0.0114239
rank_2000	2	8	10000	1	0.0108458
rank_2000	2	8	10000	2	0.0108961
rank_2000	2	8	10000	3	0.0108646
rank_2000	2	8	10000	4	0.0108459
rank_2000	2	8	100000	0	0.135785
rank_2000	2	8	100000	1	0.142218
rank_2000	2	8	100000	2	0.128565
rank_2000	2	8	100000	3	0.127291
rank_2000	2	8	100000	4	0.127103
rank_2000	2	8	1000000	0	1.50744
rank_2000	2	8	1000000	1	1.52405
rank_2000	2	8	1000000	2	1.51624
rank_2000	2	8	1000000	3	1.51853
rank_2000	2	16	10000	0	0.0118287
rank_2000	2	16	10000	1	0.0113388
rank_2000	2	16	10000	2	0.0112958
rank_2000	2	16	10000	3	0.0113433
rank_2000	2	16	10000	4	0.0113385
rank_2000	2	16	100000	0	0.154293
rank_2000	2	16	100000	1	0.132078
rank_2000	2	16	100000	2	0.1317
rank_2000	2	16	100000	3	0.131719
rank_2000	2	16	100000	4	0.131534
rank_2000	2	16	1000000	0	1.53281
rank_2000	2	16	1000000	1	1.54087
rank_2000	2	16	1000000	2	1.54068
rank_2000	2	16	1000000	3	1.54625
rank_2000	2	32	10000	0	0.0119607
rank_2000	2	32	10000	1	0.0116401
rank_2000	2	32	10000	2	0.0116469
rank_2000	2	32	10000	3	0.0116182
rank_2000	2	32	10000	4	0.0116979
rank_2000	2	32	100000	0	0.15745
rank_2000	2	32	100000	1	0.136272
rank_2000	2	32	100000	2	0.135109
rank_2000	2	32	100000	3	0.135009
rank_2000	2	32	100000	4	0.135644
rank_2000	2	32	1000000	0	1.55661
rank_2000	2	32	1000000	1	1.577
rank_2000	2	32	1000000	2	1.56459
rank_2000	2	32	1000000	3	1.58419
rank_2000	2	64	10000	0	0.0122926
rank_2000	2	64	10000	1	0.0118667
rank_2000	2	64	10000	2	0.0117853
rank_2000	2	64	10000	3	0.0118527
rank_2000	2	64	10000	4	0.0119643
rank_2000	2	64	100000	0	0.147074
rank_2000	2	64	100000	1	0.138935
rank_2000	2	64	100000	2	0.137206
rank_2000	2	64	100000	3	0.139522
rank_2000	2	64	100000	4	0.138656
rank_2000	2	64	1000000	0	1.59843
rank_2000	2	64	1000000	1	1.59512
rank_2000	2	64	1000000	2	1.58218
rank_2000	2	64	1000000	3	1.58259
rank_2000	2	128	10000	0	0.0121459
rank_2000	2	128	10000	1	0.0119037
rank_2000	2	128	10000	2	0.0119975
rank_2000	2	128	10000	3	0.0119281
rank_2000	2	128	10000	4	0.0263791
rank_2000	2	128	100000	0	0.146875
rank_2000	2	128	100000	1	0.139561
rank_2000	2	128	100000	2	0.139922
rank_2000	2	128	100000	3	0.139559
rank_2000	2	128	100000	4	0.139207
rank_2000	2	128	1000000	0	1.58984
rank_2000	2	128	1000000	1	1.59952
rank_2000	2	128	1000000	2	1.59746
rank_2000	2	128	1000000	3	1.61557
rank_2000	2	256	10000	0	0.01211
rank_2000	2	256	10000	1	0.0117986
rank_2000	2	256	10000	2	0.0117871
rank_2000	2	256	10000	3	0.0118102
rank_2000	2	256	10000	4	0.0118501
rank_2000	2	256	100000	0	0.146283
rank_2000	2	256	100000	1	0.139527
rank_2000	2	256	100000	2	0.140003
rank_2000	2	256	100000	3	0.154861
rank_2000	2	256	100000	4	0.138806
rank_2000	2	256	1000000	0	1.57691
rank_2000	2	256	1000000	1	1.58713
rank_2000	2	256	1000000	2	1.58531
rank_2000	2	256	1000000	3	1.58631
rank_2000	2	512	10000	0	0.0114764
rank_2000	2	512	10000	1	0.0112772
rank_2000	2	512	10000	2	0.0112269
rank_2000	2	512	10000	3	0.0111663
rank_2000	2	512	10000	4	0.0112149
rank_2000	2	512	100000	0	0.141044
rank_2000	2	512	100000	1	0.1333
rank_2000	2	512	100000	2	0.133213
rank_2000	2	512	100000	3	0.133789
rank_2000	2	512	100000	4	0.133611
rank_2000	2	512	1000000	0	1.53116
rank_2000	2	512	1000000	1	1.55414
rank_2000	2	512	1000000	2	1.53797
rank_2000	2	512	1000000	3	1.53852
rank_2000	2	1024	10000	0	0.0103743
rank_2000	2	1024	10000	1	0.0100726
rank_2000	2	1024	10000	2	0.0101334
rank_2000	2	1024	10000	3	0.0100432
rank_2000	2	1024	10000	4	0.0100477
rank_2000	2	1024	100000	0	0.129318
rank_2000	2	1024	100000	1	0.136725
rank_2000	2	1024	100000	2	0.121967
rank_2000	2	1024	100000	3	0.121604
rank_2000	2	1024	100000	4	0.122301
rank_2000	2	1024	1000000	0	1.41174
rank_2000	2	1024	1000000	1	1.41771
rank_2000	2	1024	1000000	2	1.4197
rank_2000	2	1024	1000000	3	1.41772
rank_2000	4	1	10000	0	0.00728161
rank_2000	4	1	10000	1	0.00543292
rank_2000	4	1	10000	2	0.00534848
rank_2000	4	1	10000	3	0.00536844
rank_2000	4	1	10000	4	0.00538163
rank_2000	4	1	100000	0	0.105241
rank_2000	4	1	100000	1	0.0853148
rank_2000	4	1	100000	2	0.0850014
rank_2000	4	1	100000	3	0.0999485
rank_2000	4	1	100000	4	0.0851412
rank_2000	4	1	1000000	0	1.10722
rank_2000	4	1	1000000	1	1.14648
rank_2000	4	1	1000000	2	1.14859
rank_2000	4	1	1000000	3	1.14759
rank_2000	4	1	1000000	4	1.12926
rank_2000	4	2	10000	0	0.00748663
rank_2000	4	2	10000	1	0.00659053
rank_2000	4	2	10000	2	0.00654492
rank_2000	4	2	10000	3	0.0065342
rank_2000	4	2	10000	4	0.006544
rank_2000	4	2	100000	0	0.0980165
rank_2000	4	2	100000	1	0.0865233
rank_2000	4	2	100000	2	0.0998463
rank_2000	4	2	100000	3	0.084789
rank_2000	4	2	100000	4	0.0850496
rank_2000	4	2	1000000	0	1.06389
rank_2000	4	2	1000000	1	1.09247
rank_2000	4	2	1000000	2	1.09324
rank_2000	4	2	1000000	3	1.09309
rank_2000	4	2	1000000	4	1.07495
rank_2000	4	4	10000	0	0.00744453
rank_2000	4	4	10000	1	0.00707182
rank_2000	4	4	10000	2	0.00707647
rank_2000	4	4	10000	3	0.00707383
rank_2000	4	4	10000	4	0.00706131
rank_2000	4	4	100000	0	0.0917188
rank_2000	4	4	100000	1	0.0835043
rank_2000	4	4	100000	2	0.0829935
rank_2000	4	4	100000	3	0.0829152
rank_2000	4	4	100000	4	0.0831328
rank_2000	4	4	1000000	0	1.02277
rank_2000	4	4	1000000	1	1.03205
rank_2000	4	4	1000000	2	1.03096
rank_2000	4	4	1000000	3	1.01624
rank_2000	4	4	1000000	4	1.03169
rank_2000	4	8	10000	0	0.00791591
rank_2000	4	8	10000	1	0.00770524
rank_2000	4	8	10000	2	0.00770749
rank_2000	4	8	10000	3	0.00785509
rank_2000	4	8	10000	4	0.00782704
rank_2000	4	8	100000	0	0.0954891
rank_2000	4	8	100000	1	0.103366
rank_2000	4	8	100000	2	0.0888286
rank_2000	4	8	100000	3	0.0889275
rank_2000	4	8	100000	4	0.0885775
rank_2000	4	8	1000000	0	1.04984
rank_2000	4	8	1000000	1	1.05588
rank_2000	4	8	1000000	2	1.05555
rank_2000	4	8	1000000	3	1.05662
rank_2000	4	8	1000000	4	1.04089
rank_2000	4	16	10000	0	0.00795525
rank_2000	4	16	10000	1	0.00789703
rank_2000	4	16	10000	2	0.00791999
rank_2000	4	16	10000	3	0.00788795
rank_2000	4	16	10000	4	0.00791353
rank_2000	4	16	100000	0	0.0963789
rank_2000	4	16	100000	1	0.0906204
rank_2000	4	16	100000	2	0.0911087
rank_2000	4	16	100000	3	0.0905758
rank_2000	4	16	100000	4	0.105343
rank_2000	4	16	1000000	0	1.03713
rank_2000	4	16	1000000	1	1.05931
rank_2000	4	16	1000000	2	1.05716
rank_2000	4	16	1000000	3	1.05874
rank_2000	4	16	1000000	4	1.04232
rank_2000	4	32	10000	0	0.00846827
rank_2000	4	32	10000	1	0.00842985
rank_2000	4	32	10000	2	0.00842078
rank_2000	4	32	10000	3	0.00846638
rank_2000	4	32	10000	4	0.00841228
rank_2000	4	32	100000	0	0.101646
rank_2000	4	32	100000	1	0.0965427
rank_2000	4	32	100000	2	0.096055
rank_2000	4	32	100000	3	0.0964847
rank_2000	4	32	100000	4	0.0959857
rank_2000	4	32	1000000	0	1.09988
rank_2000	4	32	1000000	1	1.10453
rank_2000	4	32	1000000	2	1.1049
rank_2000	4	32	1000000	3	1.08892
rank_2000	4	32	1000000	4	1.10473
rank_2000	4	64	10000	0	0.00853122
rank_2000	4	64	10000	1	0.00845132
rank_2000	4	64	10000	2	0.00844449
rank_2000	4	64	10000	3	0.00851233
rank_2000	4	64	10000	4	0.00843472
rank_2000	4	64	100000	0	0.101492
rank_2000	4	64	100000	1	0.0967829
rank_2000	4	64	100000	2	0.0964965
rank_2000	4	64	100000	3	0.0965961
rank_2000	4	64	100000	4	0.0965118
rank_2000	4	64	1000000	0	1.09969
rank_2000	4	64	1000000	1	1.10174
rank_2000	4	64	1000000	2	1.10362
rank_2000	4	64	1000000	3	1.08736
rank_2000	4	64	1000000	4	1.10341
rank_2000	4	128	10000	0	0.0090894
rank_2000	4	128	10000	1	0.00903242
rank_2000	4	128	10000	2	0.00904109
rank_2000	4	128	10000	3	0.00904184
rank_2000	4	128	10000	4	0.00902824
rank_2000	4	128	100000	0	0.108138
rank_2000	4	128	100000	1	0.10327
rank_2000	4	128	100000	2	0.103042
rank_2000	4	128	100000	3	0.103189
rank_2000	4	128	100000	4	0.103081
rank_2000	4	128	1000000	0	1.16555
rank_2000	4	128	1000000	1	1.17117
rank_2000	4	128	1000000	2	1.17129
rank_2000	4	128	1000000	3	1.17163
rank_2000	4	128	1000000	4	1.15656
rank_2000	4	256	10000	0	0.00911726
rank_2000	4	256	10000	1	0.00907202
rank_2000	4	256	10000	2	0.00906371
rank_2000	4	256	10000	3	0.00908215
rank_2000	4	256	10000	4	0.00907052
rank_2000	4	256	100000	0	0.110243
rank_2000	4	256	100000	1	0.105643
rank_2000	4	256	100000	2	0.105591
rank_2000	4	256	100000	3	0.105822
rank_2000	4	256	100000	4	0.105755
rank_2000	4	256	1000000	0	1.18718
rank_2000	4	256	1000000	1	1.19399
rank_2000	4	256	1000000	2	1.19336
rank_2000	4	256	1000000	3	1.19344
rank_2000	4	256	1000000	4	1.19172
rank_2000	4	512	10000	0	0.00954182
rank_2000	4	512	10000	1	0.00970128
rank_2000	4	512	10000	2	0.00951844
rank_2000	4	512	10000	3	0.00954142
rank_2000	4	512	10000	4	0.00942046
rank_2000	4	512	100000	0	0.114756
rank_2000	4	512	100000	1	0.110045
rank_2000	4	512	100000	2	0.109781
rank_2000	4	512	100000	3	0.109909
rank_2000	4	512	100000	4	0.124558
rank_2000	4	512	1000000	0	1.21902
rank_2000	4	512	1000000	1	1.23634
rank_2000	4	512	1000000	2	1.23641
rank_2000	4	512	1000000	3	1.23514
rank_2000	4	512	1000000	4	1.23604
rank_2000	4	1024	10000	0	0.00782856
rank_2000	4	1024	10000	1	0.00777087
rank_2000	4	1024	10000	2	0.00776555
rank_2000	4	1024	10000	3	0.00776949
rank_2000	4	1024	10000	4	0.00777573
rank_2000	4	1024	100000	0	0.111865
rank_2000	4	1024	100000	1	0.0924866
rank_2000	4	1024	100000	2	0.0926529
rank_2000	4	1024	100000	3	0.0923695
rank_2000	4	1024	100000	4	0.0925902
rank_2000	4	1024	1000000	0	1.05574
rank_2000	4	1024	1000000	1	1.04415
rank_2000	4	1024	1000000	2	1.05934
rank_2000	4	1024	1000000	3	1.06049
rank_2000	4	1024	1000000	4	1.05965
rank_2000	8	1	10000	0	0.00760295
rank_2000	8	1	10000	1	0.00480413
rank_2000	8	1	10000	2	0.00478183
rank_2000	8	1	10000	3	0.00479382
rank_2000	8	1	10000	4	0.00480727
rank_2000	8	1	100000	0	0.105155
rank_2000	8	1	100000	1	0.0814797
rank_2000	8	1	100000	2	0.0815179
rank_2000	8	1	100000	3	0.0812626
rank_2000	8	1	100000	4	0.0811194
rank_2000	8	1	1000000	0	1.14872
rank_2000	8	1	1000000	1	1.18276
rank_2000	8	1	1000000	2	1.16531
rank_2000	8	1	1000000	3	1.18327
rank_2000	8	1	1000000	4	1.16758
rank_2000	8	2	10000	0	0.00703225
rank_2000	8	2	10000	1	0.0056219
rank_2000	8	2	10000	2	0.00566691
rank_2000	8	2	10000	3	0.00560818
rank_2000	8	2	10000	4	0.00555853
rank_2000	8	2	100000	0	0.0888417
rank_2000	8	2	100000	1	0.0743147
rank_2000	8	2	100000	2	0.0744692
rank_2000	8	2	100000	3	0.0743438
rank_2000	8	2	100000	4	0.0742359
rank_2000	8	2	1000000	0	0.986604
rank_2000	8	2	1000000	1	0.987287
rank_2000	8	2	1000000	2	1.00524
rank_2000	8	2	1000000	3	1.00351
rank_2000	8	2	1000000	4	0.988263
rank_2000	8	2	10000000	0	10.4462
rank_2000	8	4	10000	0	0.00717816
rank_2000	8	4	10000	1	0.00649878
rank_2000	8	4	10000	2	0.0064321
rank_2000	8	4	10000	3	0.00641188
rank_2000	8	4	10000	4	0.00641923
rank_2000	8	4	100000	0	0.0871377
rank_2000	8	4	100000	1	0.0762748
rank_2000	8	4	100000	2	0.091066
rank_2000	8	4	100000	3	0.0774698
rank_2000	8	4	100000	4	0.0762492
rank_2000	8	4	1000000	0	0.952595
rank_2000	8	4	1000000	1	0.978349
rank_2000	8	4	1000000	2	0.980917
rank_2000	8	4	1000000	3	0.961683
rank_2000	8	4	1000000	4	0.979153
rank_2000	8	4	10000000	0	10.1788
rank_2000	8	8	10000	0	0.00673549
rank_2000	8	8	10000	1	0.00648079
rank_2000	8	8	10000	2	0.00652171
rank_2000	8	8	10000	3	0.00646713
rank_2000	8	8	10000	4	0.00657656
rank_2000	8	8	100000	0	0.0799015
rank_2000	8	8	100000	1	0.0735989
rank_2000	8	8	100000	2	0.0744608
rank_2000	8	8	100000	3	0.0733883
rank_2000	8	8	100000	4	0.073297
rank_2000	8	8	1000000	0	0.896795
rank_2000	8	8	1000000	1	0.886957
rank_2000	8	8	1000000	2	0.904467
rank_2000	8	8	1000000	3	0.903073
rank_2000	8	8	1000000	4	0.88753
rank_2000	8	8	10000000	0	9.37132
rank_2000	8	16	10000	0	0.00717455
rank_2000	8	16	10000	1	0.00703178
rank_2000	8	16	10000	2	0.00705761
rank_2000	8	16	10000	3	0.00704346
rank_2000	8	16	10000	4	0.00703137
rank_2000	8	16	100000	0	0.0834637
rank_2000	8	16	100000	1	0.0785084
rank_2000	8	16	100000	2	0.0785555
rank_2000	8	16	100000	3	0.0791989
rank_2000	8	16	100000	4	0.0785028
rank_2000	8	16	1000000	0	0.921261
rank_2000	8	16	1000000	1	0.909839
rank_2000	8	16	1000000	2	0.924523
rank_2000	8	16	1000000	3	0.926241
rank_2000	8	16	1000000	4	0.910159
rank_2000	8	16	10000000	0	9.61827
rank_2000	8	32	10000	0	0.00759797
rank_2000	8	32	10000	1	0.00750315
rank_2000	8	32	10000	2	0.00747682
rank_2000	8	32	10000	3	0.00753446
rank_2000	8	32	10000	4	0.0074768
rank_2000	8	32	100000	0	0.0883819
rank_2000	8	32	100000	1	0.0840717
rank_2000	8	32	100000	2	0.0838347
rank_2000	8	32	100000	3	0.0837893
rank_2000	8	32	100000	4	0.0837908
rank_2000	8	32	1000000	0	0.951169
rank_2000	8	32	1000000	1	0.9643
rank_2000	8	32	1000000	2	0.96545
rank_2000	8	32	1000000	3	0.949549
rank_2000	8	32	1000000	4	0.96435
rank_2000	8	32	10000000	0	10.0023
rank_2000	8	64	10000	0	0.00767884
rank_2000	8	64	10000	1	0.0074507
rank_2000	8	64	10000	2	0.00744303
rank_2000	8	64	10000	3	0.00748237
rank_2000	8	64	10000	4	0.00744872
rank_2000	8	64	100000	0	0.0870486
rank_2000	8	64	100000	1	0.0836843
rank_2000	8	64	100000	2	0.083318
rank_2000	8	64	100000	3	0.0832434
rank_2000	8	64	100000	4	0.0833452
rank_2000	8	64	1000000	0	0.931597
rank_2000	8	64	1000000	1	0.949412
rank_2000	8	64	1000000	2	0.95037
rank_2000	8	64	1000000	3	0.935994
rank_2000	8	64	1000000	4	0.950289
rank_2000	8	64	10000000	0	9.82843
rank_2000	8	128	10000	0	0.0080614
rank_2000	8	128	10000	1	0.00800322
rank_2000	8	128	10000	2	0.00798745
rank_2000	8	128	10000	3	0.00796131
rank_2000	8	128	10000	4	0.00798107
rank_2000	8	128	100000	0	0.0924303
rank_2000	8	128	100000	1	0.0888537
rank_2000	8	128	100000	2	0.0896274
rank_2000	8	128	100000	3	0.0888584
rank_2000	8	128	100000	4	0.103705
rank_2000	8	128	1000000	0	0.982445
rank_2000	8	128	1000000	1	1.00077
rank_2000	8	128	1000000	2	1.00086
rank_2000	8	128	1000000	3	0.986278
rank_2000	8	128	1000000	4	1.00141
rank_2000	8	128	10000000	0	10.3595
rank_2000	8	256	10000	0	0.00864114
rank_2000	8	256	10000	1	0.00868917
rank_2000	8	256	10000	2	0.00860945
rank_2000	8	256	10000	3	0.00869889
rank_2000	8	256	10000	4	0.00861746
rank_2000	8	256	100000	0	0.0995144
rank_2000	8	256	100000	1	0.0958829
rank_2000	8	256	100000	2	0.0957551
rank_2000	8	256	100000	3	0.0959154
rank_2000	8	256	100000	4	0.0960275
rank_2000	8	256	1000000	0	1.05017
rank_2000	8	256	1000000	1	1.06996
rank_2000	8	256	1000000	2	1.05409
rank_2000	8	256	1000000	3	1.06908
rank_2000	8	256	1000000	4	1.07087
rank_2000	8	512	10000	0	0.00798321
rank_2000	8	512	10000	1	0.00805995
rank_2000	8	512	10000	2	0.00796518
rank_2000	8	512	10000	3	0.00794955
rank_2000	8	512	10000	4	0.00797473
rank_2000	8	512	100000	0	0.0938118
rank_2000	8	512	100000	1	0.104971
rank_2000	8	512	100000	2	0.090217
rank_2000	8	512	100000	3	0.0901634
rank_2000	8	512	100000	4	0.0902883
rank_2000	8	512	1000000	0	0.995311
rank_2000	8	512	1000000	1	1.01614
rank_2000	8	512	1000000	2	1.01331
rank_2000	8	512	1000000	3	1.01417
rank_2000	8	512	1000000	4	0.998754
rank_2000	8	1024	10000	0	0.00805186
rank_2000	8	1024	10000	1	0.00814476
rank_2000	8	1024	10000	2	0.00800673
rank_2000	8	1024	10000	3	0.00802306
rank_2000	8	1024	10000	4	0.0080852
rank_2000	8	1024	100000	0	0.0964603
rank_2000	8	1024	100000	1	0.0914939
rank_2000	8	1024	100000	2	0.0915384
rank_2000	8	1024	100000	3	0.0914138
rank_2000	8	1024	100000	4	0.0913816
rank_2000	8	1024	1000000	0	1.0206
rank_2000	8	1024	1000000	1	1.02313
rank_2000	8	1024	1000000	2	1.02453
rank_2000	8	1024	1000000	3	1.00892
rank_2000	8	1024	1000000	4	1.02358
rank_2000	16	1	10000	0	0.012483
rank_2000	16	1	10000	1	0.00606998
rank_2000	16	1	10000	2	0.00581125
rank_2000	16	1	10000	3	0.00576057
rank_2000	16	1	10000	4	0.00575775
rank_2000	16	1	100000	0	0.187524
rank_2000	16	1	100000	1	0.166334
rank_2000	16	1	100000	2	0.166453
rank_2000	16	1	100000	3	0.16681
rank_2000	16	1	100000	4	0.166567
rank_2000	16	1	1000000	0	1.22588
rank_2000	16	1	1000000	1	1.21106
rank_2000	16	1	1000000	2	1.22588
rank_2000	16	1	1000000	3	1.21058
rank_2000	16	1	1000000	4	1.22321
rank_2000	16	2	10000	0	0.00908788
rank_2000	16	2	10000	1	0.00555902
rank_2000	16	2	10000	2	0.0055471
rank_2000	16	2	10000	3	0.00553253
rank_2000	16	2	10000	4	0.00553438
rank_2000	16	2	100000	0	0.128953
rank_2000	16	2	100000	1	0.119116
rank_2000	16	2	100000	2	0.118265
rank_2000	16	2	100000	3	0.116637
rank_2000	16	2	100000	4	0.11676
rank_2000	16	2	1000000	0	0.999755
rank_2000	16	2	1000000	1	0.96818
rank_2000	16	2	1000000	2	0.968139
rank_2000	16	2	1000000	3	0.985303
rank_2000	16	2	1000000	4	0.986823
rank_2000	16	2	10000000	0	11.1935
rank_2000	16	4	10000	0	0.00662179
rank_2000	16	4	10000	1	0.00627866
rank_2000	16	4	10000	2	0.00621827
rank_2000	16	4	10000	3	0.00615964
rank_2000	16	4	10000	4	0.00612076
rank_2000	16	4	100000	0	0.0826575
rank_2000	16	4	100000	1	0.0845236
rank_2000	16	4	100000	2	0.0814733
rank_2000	16	4	100000	3	0.0805997
rank_2000	16	4	100000	4	0.0808657
