algorithm	fanout	cascading	input_size	run	time
rank_2000	128	128	1000000	1	0.809839
rank_2000	128	128	1000000	2	0.809323
rank_2000	128	128	1000000	3	0.810147
rank_2000	128	128	1000000	4	0.817263
rank_2000	128	256	1000000	0	0.820226
rank_2000	128	256	1000000	1	0.820264
rank_2000	128	256	1000000	2	0.820699
rank_2000	128	256	1000000	3	0.821106
rank_2000	128	256	1000000	4	0.820139
rank_2000	128	512	1000000	0	0.829576
rank_2000	128	512	1000000	1	0.828953
rank_2000	128	512	1000000	2	0.824304
rank_2000	128	512	1000000	3	0.824017
rank_2000	128	512	1000000	4	0.824585
rank_2000	128	1024	1000000	0	0.845083
rank_2000	128	1024	1000000	1	0.846207
rank_2000	128	1024	1000000	2	0.841254
rank_2000	128	1024	1000000	3	0.837233
rank_2000	128	1024	1000000	4	0.836627
rank_2000	256	1	1000000	0	30.0928
rank_2000	256	2	1000000	0	13.5454
rank_2000	256	4	1000000	0	7.47176
rank_2000	256	8	1000000	0	4.41209
rank_2000	256	8	1000000	1	4.41224
rank_2000	256	16	1000000	0	2.96031
rank_2000	256	16	1000000	1	2.9443
rank_2000	256	32	1000000	0	2.2554
rank_2000	256	32	1000000	1	2.25499
rank_2000	256	32	1000000	2	2.28949
rank_2000	256	64	1000000	0	2.21371
rank_2000	256	64	1000000	1	2.21213
rank_2000	256	64	1000000	2	2.21676
rank_2000	256	128	1000000	0	2.42684
rank_2000	256	128	1000000	1	2.51656
rank_2000	256	128	1000000	2	2.42916
rank_2000	256	256	1000000	0	0.804396
rank_2000	256	256	1000000	1	0.802894
rank_2000	256	256	1000000	2	0.801613
rank_2000	256	256	1000000	3	0.801337
rank_2000	256	256	1000000	4	0.802506
rank_2000	256	512	1000000	0	0.751695
rank_2000	256	512	1000000	1	0.75523
rank_2000	256	512	1000000	2	0.753591
rank_2000	256	512	1000000	3	0.751932
rank_2000	256	512	1000000	4	0.751405
rank_2000	256	1024	1000000	0	0.717592
rank_2000	256	1024	1000000	1	0.71784
rank_2000	256	1024	1000000	2	0.717217
rank_2000	256	1024	1000000	3	0.719905
rank_2000	256	1024	1000000	4	0.719384
rank_2000	512	1	1000000	0	out of memory
rank_2000	512	2	1000000	0	out of memory
rank_2000	512	4	1000000	0	out of memory
rank_2000	512	8	1000000	0	out of memory
rank_2000	512	16	1000000	0	26.5075
rank_2000	512	32	1000000	0	12.7883
rank_2000	512	64	1000000	0	7.76667
rank_2000	512	128	1000000	0	5.76908
rank_2000	512	256	1000000	0	5.3359
rank_2000	512	512	1000000	0	1.41021
rank_2000	512	512	1000000	1	1.41182
rank_2000	512	512	1000000	2	1.41071
rank_2000	512	512	1000000	3	1.40756
rank_2000	512	1024	1000000	0	1.07694
rank_2000	512	1024	1000000	1	1.07903
rank_2000	512	1024	1000000	2	1.08612
rank_2000	512	1024	1000000	3	1.07643
rank_2000	512	1024	1000000	4	1.077
rank_2000	1024	1	1000000	0	16.4036
rank_2000	1024	2	1000000	0	10.0724
rank_2000	1024	4	1000000	0	6.44676
rank_2000	1024	8	1000000	0	4.72498
rank_2000	1024	8	1000000	1	4.71765
rank_2000	1024	16	1000000	0	4.11646
rank_2000	1024	16	1000000	1	4.11681
rank_2000	1024	32	1000000	0	3.64595
rank_2000	1024	32	1000000	1	3.64623
rank_2000	1024	64	1000000	0	4.11232
rank_2000	1024	64	1000000	1	4.11546
rank_2000	1024	128	1000000	0	4.39758
rank_2000	1024	128	1000000	1	4.44032
rank_2000	1024	256	1000000	0	5.73809
rank_2000	1024	512	1000000	0	7.99164
rank_2000	1024	1024	1000000	0	0.973177
rank_2000	1024	1024	1000000	1	0.971407
rank_2000	1024	1024	1000000	2	0.972912
rank_2000	1024	1024	1000000	3	0.971617
rank_2000	1024	1024	1000000	4	0.969734
median_unbounded	2	1	1000000	0	1.06233
median_unbounded	2	1	1000000	1	1.06053
median_unbounded	2	1	1000000	2	1.06621
median_unbounded	2	1	1000000	3	1.06411
median_unbounded	2	1	1000000	4	1.06158
median_unbounded	2	2	1000000	0	1.02819
median_unbounded	2	2	1000000	1	1.03073
median_unbounded	2	2	1000000	2	1.02912
median_unbounded	2	2	1000000	3	1.02844
median_unbounded	2	2	1000000	4	1.02791
median_unbounded	2	4	1000000	0	1.01381
median_unbounded	2	4	1000000	1	1.01481
median_unbounded	2	4	1000000	2	1.01397
median_unbounded	2	4	1000000	3	1.01301
median_unbounded	2	4	1000000	4	1.01406
median_unbounded	2	8	1000000	0	1.06374
median_unbounded	2	8	1000000	1	1.05609
median_unbounded	2	8	1000000	2	1.05794
median_unbounded	2	8	1000000	3	1.0588
median_unbounded	2	8	1000000	4	1.05746
median_unbounded	2	16	1000000	0	1.07158
median_unbounded	2	16	1000000	1	1.07048
median_unbounded	2	16	1000000	2	1.07143
median_unbounded	2	16	1000000	3	1.06979
median_unbounded	2	16	1000000	4	1.07047
median_unbounded	2	32	1000000	0	1.12434
median_unbounded	2	32	1000000	1	1.12151
median_unbounded	2	32	1000000	2	1.12226
median_unbounded	2	32	1000000	3	1.12221
median_unbounded	2	32	1000000	4	1.12849
median_unbounded	2	64	1000000	0	1.12924
median_unbounded	2	64	1000000	1	1.13051
median_unbounded	2	64	1000000	2	1.13055
median_unbounded	2	64	1000000	3	1.12969
median_unbounded	2	64	1000000	4	1.13168
median_unbounded	2	128	1000000	0	1.14624
median_unbounded	2	128	1000000	1	1.1462
median_unbounded	2	128	1000000	2	1.14702
median_unbounded	2	128	1000000	3	1.14634
median_unbounded	2	128	1000000	4	1.14442
median_unbounded	2	256	1000000	0	1.21413
median_unbounded	2	256	1000000	1	1.2131
median_unbounded	2	256	1000000	2	1.21425
median_unbounded	2	256	1000000	3	1.2148
median_unbounded	2	256	1000000	4	1.21235
median_unbounded	2	512	1000000	0	1.22341
median_unbounded	2	512	1000000	1	1.22275
median_unbounded	2	512	1000000	2	1.22286
median_unbounded	2	512	1000000	3	1.22366
median_unbounded	2	512	1000000	4	1.22211
median_unbounded	2	1024	1000000	0	1.25127
median_unbounded	2	1024	1000000	1	1.24844
median_unbounded	2	1024	1000000	2	1.24955
median_unbounded	2	1024	1000000	3	1.25041
median_unbounded	2	1024	1000000	4	1.25086
median_unbounded	4	1	1000000	0	0.866824
median_unbounded	4	1	1000000	1	0.871573
median_unbounded	4	1	1000000	2	0.86768
median_unbounded	4	1	1000000	3	0.869737
median_unbounded	4	1	1000000	4	0.867338
median_unbounded	4	2	1000000	0	0.809629
median_unbounded	4	2	1000000	1	0.807929
median_unbounded	4	2	1000000	2	0.806871
median_unbounded	4	2	1000000	3	0.808566
median_unbounded	4	2	1000000	4	0.80826
median_unbounded	4	4	1000000	0	0.773642
median_unbounded	4	4	1000000	1	0.772749
median_unbounded	4	4	1000000	2	0.77884
median_unbounded	4	4	1000000	3	0.773484
median_unbounded	4	4	1000000	4	0.771045
median_unbounded	4	8	1000000	0	0.783795
median_unbounded	4	8	1000000	1	0.788014
median_unbounded	4	8	1000000	2	0.785079
median_unbounded	4	8	1000000	3	0.784571
median_unbounded	4	8	1000000	4	0.783442
median_unbounded	4	16	1000000	0	0.796745
median_unbounded	4	16	1000000	1	0.797314
median_unbounded	4	16	1000000	2	0.796094
median_unbounded	4	16	1000000	3	0.796303
median_unbounded	4	16	1000000	4	0.796824
median_unbounded	4	32	1000000	0	0.825166
median_unbounded	4	32	1000000	1	0.824695
median_unbounded	4	32	1000000	2	0.824952
median_unbounded	4	32	1000000	3	0.825167
median_unbounded	4	32	1000000	4	0.82539
median_unbounded	4	64	1000000	0	0.851405
median_unbounded	4	64	1000000	1	0.851023
median_unbounded	4	64	1000000	2	0.85077
median_unbounded	4	64	1000000	3	0.85054
median_unbounded	4	64	1000000	4	0.850099
median_unbounded	4	128	1000000	0	0.893175
median_unbounded	4	128	1000000	1	0.898341
median_unbounded	4	128	1000000	2	0.900024
median_unbounded	4	128	1000000	3	0.892002
median_unbounded	4	128	1000000	4	0.891746
median_unbounded	4	256	1000000	0	0.928722
median_unbounded	4	256	1000000	1	0.928607
median_unbounded	4	256	1000000	2	0.927912
median_unbounded	4	256	1000000	3	0.929061
median_unbounded	4	256	1000000	4	0.927919
median_unbounded	4	512	1000000	0	0.968392
median_unbounded	4	512	1000000	1	0.967549
median_unbounded	4	512	1000000	2	0.967638
median_unbounded	4	512	1000000	3	0.96922
median_unbounded	4	512	1000000	4	0.968271
median_unbounded	4	1024	1000000	0	0.958117
median_unbounded	4	1024	1000000	1	0.958921
median_unbounded	4	1024	1000000	2	0.959277
median_unbounded	4	1024	1000000	3	0.956965
median_unbounded	4	1024	1000000	4	0.958169
median_unbounded	8	1	1000000	0	0.956982
median_unbounded	8	1	1000000	1	0.958397
median_unbounded	8	1	1000000	2	0.959294
median_unbounded	8	1	1000000	3	0.955956
median_unbounded	8	1	1000000	4	0.961219
median_unbounded	8	2	1000000	0	0.827669
median_unbounded	8	2	1000000	1	0.82869
median_unbounded	8	2	1000000	2	0.828742
median_unbounded	8	2	1000000	3	0.826569
median_unbounded	8	2	1000000	4	0.826805
median_unbounded	8	4	1000000	0	0.78083
median_unbounded	8	4	1000000	1	0.78096
median_unbounded	8	4	1000000	2	0.779615
median_unbounded	8	4	1000000	3	0.780849
median_unbounded	8	4	1000000	4	0.77977
median_unbounded	8	8	1000000	0	0.764185
median_unbounded	8	8	1000000	1	0.763536
median_unbounded	8	8	1000000	2	0.763432
median_unbounded	8	8	1000000	3	0.763566
median_unbounded	8	8	1000000	4	0.764261
median_unbounded	8	16	1000000	0	0.782721
median_unbounded	8	16	1000000	1	0.789482
median_unbounded	8	16	1000000	2	0.783893
median_unbounded	8	16	1000000	3	0.784445
median_unbounded	8	16	1000000	4	0.784818
median_unbounded	8	32	1000000	0	0.794861
median_unbounded	8	32	1000000	1	0.794639
median_unbounded	8	32	1000000	2	0.79475
median_unbounded	8	32	1000000	3	0.795288
median_unbounded	8	32	1000000	4	0.793918
median_unbounded	8	64	1000000	0	0.835607
median_unbounded	8	64	1000000	1	0.834614
median_unbounded	8	64	1000000	2	0.834954
median_unbounded	8	64	1000000	3	0.834603
median_unbounded	8	64	1000000	4	0.834793
median_unbounded	8	128	1000000	0	0.878275
median_unbounded	8	128	1000000	1	0.879388
median_unbounded	8	128	1000000	2	0.877423
median_unbounded	8	128	1000000	3	0.879456
median_unbounded	8	128	1000000	4	0.885188
median_unbounded	8	256	1000000	0	0.924994
median_unbounded	8	256	1000000	1	0.914976
median_unbounded	8	256	1000000	2	0.914458
median_unbounded	8	256	1000000	3	0.914718
median_unbounded	8	256	1000000	4	0.91452
median_unbounded	8	512	1000000	0	0.928005
median_unbounded	8	512	1000000	1	0.926335
median_unbounded	8	512	1000000	2	0.92655
median_unbounded	8	512	1000000	3	0.937729
median_unbounded	8	512	1000000	4	0.933647
median_unbounded	8	1024	1000000	0	0.968464
median_unbounded	8	1024	1000000	1	0.975667
median_unbounded	8	1024	1000000	2	0.970918
median_unbounded	8	1024	1000000	3	0.970714
median_unbounded	8	1024	1000000	4	0.969016
median_unbounded	16	1	1000000	0	1.04722
median_unbounded	16	1	1000000	1	1.04753
median_unbounded	16	1	1000000	2	1.04759
median_unbounded	16	1	1000000	3	1.04645
median_unbounded	16	1	1000000	4	1.04732
median_unbounded	16	2	1000000	0	0.861579
median_unbounded	16	2	1000000	1	0.861238
median_unbounded	16	2	1000000	2	0.86114
median_unbounded	16	2	1000000	3	0.860465
median_unbounded	16	2	1000000	4	0.862062
median_unbounded	16	4	1000000	0	0.772287
median_unbounded	16	4	1000000	1	0.769286
median_unbounded	16	4	1000000	2	0.772213
median_unbounded	16	4	1000000	3	0.770389
median_unbounded	16	4	1000000	4	0.7706
median_unbounded	16	8	1000000	0	0.754783
median_unbounded	16	8	1000000	1	0.756968
median_unbounded	16	8	1000000	2	0.756451
median_unbounded	16	8	1000000	3	0.755362
median_unbounded	16	8	1000000	4	0.755643
median_unbounded	16	16	1000000	0	0.783831
median_unbounded	16	16	1000000	1	0.780256
median_unbounded	16	16	1000000	2	0.779809
median_unbounded	16	16	1000000	3	0.780744
median_unbounded	16	16	1000000	4	0.78152
median_unbounded	16	32	1000000	0	0.796129
median_unbounded	16	32	1000000	1	0.79553
median_unbounded	16	32	1000000	2	0.79481
median_unbounded	16	32	1000000	3	0.795285
median_unbounded	16	32	1000000	4	0.794722
median_unbounded	16	64	1000000	0	0.832925
median_unbounded	16	64	1000000	1	0.831957
median_unbounded	16	64	1000000	2	0.832233
median_unbounded	16	64	1000000	3	0.831474
median_unbounded	16	64	1000000	4	0.832675
median_unbounded	16	128	1000000	0	0.890743
median_unbounded	16	128	1000000	1	0.891924
median_unbounded	16	128	1000000	2	0.892197
median_unbounded	16	128	1000000	3	0.891053
median_unbounded	16	128	1000000	4	0.890812
median_unbounded	16	256	1000000	0	0.926901
median_unbounded	16	256	1000000	1	0.926822
median_unbounded	16	256	1000000	2	0.931394
median_unbounded	16	256	1000000	3	0.929407
median_unbounded	16	256	1000000	4	0.926683
median_unbounded	16	512	1000000	0	0.967427
median_unbounded	16	512	1000000	1	0.965476
median_unbounded	16	512	1000000	2	0.96485
median_unbounded	16	512	1000000	3	0.965289
median_unbounded	16	512	1000000	4	0.967461
median_unbounded	16	1024	1000000	0	1.01126
median_unbounded	16	1024	1000000	1	1.01252
median_unbounded	16	1024	1000000	2	1.01173
median_unbounded	16	1024	1000000	3	1.01164
median_unbounded	16	1024	1000000	4	1.0121
median_unbounded	32	1	1000000	0	1.36526
median_unbounded	32	1	1000000	1	1.35345
median_unbounded	32	1	1000000	2	1.35593
median_unbounded	32	1	1000000	3	1.35616
median_unbounded	32	2	1000000	0	1.00198
median_unbounded	32	2	1000000	1	1.00365
median_unbounded	32	2	1000000	2	1.00046
median_unbounded	32	2	1000000	3	1.00334
median_unbounded	32	2	1000000	4	1.00519
median_unbounded	32	4	1000000	0	0.882749
median_unbounded	32	4	1000000	1	0.882211
median_unbounded	32	4	1000000	2	0.881107
median_unbounded	32	4	1000000	3	0.881661
median_unbounded	32	4	1000000	4	0.880553
median_unbounded	32	8	1000000	0	0.81439
median_unbounded	32	8	1000000	1	0.813905
median_unbounded	32	8	1000000	2	0.814099
median_unbounded	32	8	1000000	3	0.812373
median_unbounded	32	8	1000000	4	0.81326
median_unbounded	32	16	1000000	0	0.818276
median_unbounded	32	16	1000000	1	0.81586
median_unbounded	32	16	1000000	2	0.817364
median_unbounded	32	16	1000000	3	0.81658
median_unbounded	32	16	1000000	4	0.816568
median_unbounded	32	32	1000000	0	0.889578
median_unbounded	32	32	1000000	1	0.888411
median_unbounded	32	32	1000000	2	0.887235
median_unbounded	32	32	1000000	3	0.889236
median_unbounded	32	32	1000000	4	0.888186
median_unbounded	32	64	1000000	0	0.90936
median_unbounded	32	64	1000000	1	0.908552
median_unbounded	32	64	1000000	2	0.907586
median_unbounded	32	64	1000000	3	0.90871
median_unbounded	32	64	1000000	4	0.909527
median_unbounded	32	128	1000000	0	0.943593
median_unbounded	32	128	1000000	1	0.941479
median_unbounded	32	128	1000000	2	0.943039
median_unbounded	32	128	1000000	3	0.94189
median_unbounded	32	128	1000000	4	0.944902
median_unbounded	32	256	1000000	0	0.971041
median_unbounded	32	256	1000000	1	0.973299
median_unbounded	32	256	1000000	2	0.971592
median_unbounded	32	256	1000000	3	0.975836
median_unbounded	32	256	1000000	4	0.970136
median_unbounded	32	512	1000000	0	1.02405
median_unbounded	32	512	1000000	1	1.02314
median_unbounded	32	512	1000000	2	1.02114
median_unbounded	32	512	1000000	3	1.05544
median_unbounded	32	512	1000000	4	1.02869
median_unbounded	32	1024	1000000	0	1.41002
median_unbounded	32	1024	1000000	1	1.40511
median_unbounded	32	1024	1000000	2	1.4405
median_unbounded	32	1024	1000000	3	1.37521
median_unbounded	64	1	1000000	0	7.47995
median_unbounded	64	2	1000000	0	4.19089
median_unbounded	64	2	1000000	1	4.18426
median_unbounded	64	4	1000000	0	2.65835
median_unbounded	64	4	1000000	1	2.65767
median_unbounded	64	8	1000000	0	1.80403
median_unbounded	64	8	1000000	1	1.8027
median_unbounded	64	8	1000000	2	1.80693
median_unbounded	64	16	1000000	0	1.47214
median_unbounded	64	16	1000000	1	1.47622
median_unbounded	64	16	1000000	2	1.47387
median_unbounded	64	16	1000000	3	1.47011
median_unbounded	64	32	1000000	0	1.26473
median_unbounded	64	32	1000000	1	1.26486
median_unbounded	64	32	1000000	2	1.26286
median_unbounded	64	32	1000000	3	1.26193
median_unbounded	64	64	1000000	0	1.29896
median_unbounded	64	64	1000000	1	1.29893
median_unbounded	64	64	1000000	2	1.29784
median_unbounded	64	64	1000000	3	1.29873
median_unbounded	64	128	1000000	0	1.37346
median_unbounded	64	128	1000000	1	1.38099
median_unbounded	64	128	1000000	2	1.38026
median_unbounded	64	128	1000000	3	1.37206
median_unbounded	64	256	1000000	0	1.47325
median_unbounded	64	256	1000000	1	1.47488
median_unbounded	64	256	1000000	2	1.47415
median_unbounded	64	256	1000000	3	1.47539
median_unbounded	64	512	1000000	0	1.61319
median_unbounded	64	512	1000000	1	1.60832
median_unbounded	64	512	1000000	2	1.60126
median_unbounded	64	512	1000000	3	1.6296
median_unbounded	64	1024	1000000	0	1.70213
median_unbounded	64	1024	1000000	1	1.70308
median_unbounded	64	1024	1000000	2	1.72509
median_unbounded	128	1	1000000	0	4.2528
median_unbounded	128	1	1000000	1	4.22658
median_unbounded	128	2	1000000	0	2.52887
median_unbounded	128	2	1000000	1	2.48911
median_unbounded	128	4	1000000	0	1.90711
median_unbounded	128	4	1000000	1	1.84622
median_unbounded	128	4	1000000	2	1.84928
median_unbounded	128	8	1000000	0	1.54171
median_unbounded	128	8	1000000	1	1.48379
median_unbounded	128	8	1000000	2	1.48932
median_unbounded	128	8	1000000	3	1.51611
median_unbounded	128	16	1000000	0	1.32893
median_unbounded	128	16	1000000	1	1.32064
median_unbounded	128	16	1000000	2	1.29528
median_unbounded	128	16	1000000	3	1.30554
median_unbounded	128	32	1000000	0	1.36176
median_unbounded	128	32	1000000	1	1.3617
median_unbounded	128	32	1000000	2	1.36325
median_unbounded	128	32	1000000	3	1.36181
median_unbounded	128	64	1000000	0	1.40342
median_unbounded	128	64	1000000	1	1.40153
median_unbounded	128	64	1000000	2	1.40312
median_unbounded	128	64	1000000	3	1.40159
median_unbounded	128	128	1000000	0	3.02246
median_unbounded	128	128	1000000	1	3.02059
median_unbounded	128	256	1000000	0	2.95061
median_unbounded	128	256	1000000	1	2.94227
median_unbounded	128	512	1000000	0	2.98503
median_unbounded	128	512	1000000	1	2.95513
median_unbounded	128	1024	1000000	0	2.94785
median_unbounded	128	1024	1000000	1	2.93127
median_unbounded	256	1	1000000	0	29.896
median_unbounded	256	2	1000000	0	13.4064
median_unbounded	256	4	1000000	0	7.51262
median_unbounded	256	8	1000000	0	4.59828
median_unbounded	256	8	1000000	1	4.53942
median_unbounded	256	16	1000000	0	3.11684
median_unbounded	256	16	1000000	1	3.08081
median_unbounded	256	32	1000000	0	2.44536
median_unbounded	256	32	1000000	1	2.42262
median_unbounded	256	32	1000000	2	2.41492
median_unbounded	256	64	1000000	0	2.08583
median_unbounded	256	64	1000000	1	1.99236
median_unbounded	256	64	1000000	2	1.99963
median_unbounded	256	128	1000000	0	1.95581
median_unbounded	256	128	1000000	1	1.96006
median_unbounded	256	128	1000000	2	1.96477
median_unbounded	256	256	1000000	0	4.05773
median_unbounded	256	256	1000000	1	4.05692
median_unbounded	256	512	1000000	0	4.00323
median_unbounded	256	512	1000000	1	3.91845
median_unbounded	256	1024	1000000	0	3.93686
median_unbounded	256	1024	1000000	1	3.92254
median_unbounded	512	1	1000000	0	out of memory
median_unbounded	512	2	1000000	0	out of memory
median_unbounded	512	4	1000000	0	out of memory
median_unbounded	512	8	1000000	0	out of memory
median_unbounded	512	16	1000000	0	27.6321
median_unbounded	512	32	1000000	0	13.8605
median_unbounded	512	64	1000000	0	8.71113
median_unbounded	512	128	1000000	0	6.24379
median_unbounded	512	256	1000000	0	5.27353
median_unbounded	512	512	1000000	0	23.854
median_unbounded	512	1024	1000000	0	23.6386
median_unbounded	1024	1	1000000	0	42.1688
median_unbounded	1024	2	1000000	0	35.7722
median_unbounded	1024	4	1000000	0	32.7787
median_unbounded	1024	8	1000000	0	30.8684
median_unbounded	1024	16	1000000	0	30.3709
median_unbounded	1024	32	1000000	0	29.8855
median_unbounded	1024	64	1000000	0	29.7372
median_unbounded	1024	128	1000000	0	29.1743
median_unbounded	1024	256	1000000	0	29.5744
median_unbounded	1024	512	1000000	0	29.1538
median_unbounded	1024	1024	1000000	0	29.0556
